0.49963425,0.4996495,0.499695,0.49968,0.49966475,0.49966475,0.4996495,0.4996495,0.4996495,0.4996495,0.49968,0.49968,0.4996495,0.4996495,0.499619,0.49960375,0.49963425,0.49963425,0.4996495,0.4996495,0.49966475,0.49966475,0.4996495,0.49963425,0.4996495,0.4996495,0.49968,0.49968,0.49968,0.49966475,0.4996495,0.49966475,0.49966475,0.499695,0.49971025,0.49971025,0.499695,0.49968,0.499619,0.49963425,0.4996495,0.49966475,0.499695,0.49968,0.49968,0.4996495,0.49963425,0.49963425,0.499619,0.4996495,0.49966475,0.49968,0.49968,0.49966475,0.49966475,0.49966475,0.49963425,0.49963425,0.4996495,0.49966475,0.49968,0.49968,0.49966475,0.49966475,0.4996495,0.4996495,0.49966475,0.49966475,0.49963425,0.49963425,0.49966475,0.4996495,0.49966475,0.49966475,0.49966475,0.49966475,0.49966475,0.49966475,0.49966475,0.4996495,0.49968,0.49966475,0.49968,0.49968,0.499695,0.49968,0.49966475,0.4996495,0.49963425,0.49963425,0.4996495,0.4996495,0.49968,0.499695,0.499695,0.49966475,0.49966475,0.49963425,0.49963425,0.4996495,0.49968,0.49968,0.49968,0.49968,0.49966475,0.49966475,0.49966475,0.49963425,0.49966475,0.49968,0.49968,0.499695,0.49966475,0.49963425,0.4996495,0.49963425,0.49966475,0.499695,0.499695,0.499695,0.49966475,0.4996495,0.4996495,0.4996495,0.49968,0.499695,0.499695,0.49971025,0.49968,0.49966475,0.4996495,0.499619,0.4996495,0.49966475,0.499695,0.49971025,0.49968,0.4996495,0.49963425,0.499619,0.49966475,0.49966475,0.49968,0.499695,0.49966475,0.49966475,0.4996495,0.4996495,0.49966475,0.49968,0.49968,0.49968,0.49966475,0.49966475,0.49966475,0.49966475,0.49968,0.49966475,0.49968,0.49971025,0.499695,0.49968,0.49968,0.4996495,0.4996495,0.4996495,0.49966475,0.49968,0.49966475,0.49966475,0.499695,0.4996495,0.49966475,0.4996495,0.4996495,0.49968,0.49968,0.4996495,0.4996495,0.499619,0.49963425,0.4996495,0.4996495,0.49968,0.49966475,0.49966475,0.4996495,0.49963425,0.49966475,0.4996495,0.4996495,0.49966475,0.49966475,0.49968,0.49966475,0.4996495,0.4996495,0.4996495,0.49966475,0.49966475
0.49968,0.49968,0.49968,0.49968,0.49966475,0.49966475,0.49966475,0.49963425,0.49966475,0.49968,0.49968,0.499695,0.49966475,0.49963425,0.4996495,0.49963425,0.49966475,0.499695,0.499695,0.499695,0.49966475,0.4996495,0.4996495,0.4996495,0.49968,0.499695,0.499695,0.49971025,0.49968,0.49966475,0.4996495,0.499619,0.4996495,0.49966475,0.499695,0.49971025,0.49968,0.4996495,0.49963425,0.499619,0.49966475,0.49966475,0.49968,0.499695,0.49966475,0.49966475,0.4996495,0.4996495,0.49966475,0.49968,0.49968,0.49968,0.49966475,0.49966475,0.49966475,0.49966475,0.49968,0.49966475,0.49968,0.49971025,0.499695,0.49968,0.49968,0.4996495,0.4996495,0.4996495,0.49966475,0.49968,0.49966475,0.49966475,0.499695,0.4996495,0.49966475,0.4996495,0.4996495,0.49968,0.49968,0.4996495,0.4996495,0.499619,0.49963425,0.4996495,0.4996495,0.49968,0.49966475,0.49966475,0.4996495,0.49963425,0.49966475,0.4996495,0.4996495,0.49966475,0.49966475,0.49968,0.49966475,0.4996495,0.4996495,0.4996495,0.49966475,0.49966475,0.49966475,0.49968,0.49968,0.49968,0.49966475,0.4996495,0.49966475,0.49966475,0.4996495,0.4996495,0.49963425,0.49966475,0.4996495,0.4996495,0.49968,0.49968,0.49966475,0.499695,0.49968,0.49968,0.49968,0.4996495,0.4996495,0.49966475,0.49966475,0.49966475,0.49966475,0.49968,0.49968,0.4996495,0.49966475,0.49966475,0.49968,0.49968,0.49968,0.49966475,0.49966475,0.49966475,0.49966475,0.49966475,0.49968,0.499695,0.49968,0.49968,0.49966475,0.4996495,0.49968,0.49966475,0.49968,0.499695,0.4996495,0.49968,0.4996495,0.4996495,0.49966475,0.4996495,0.49966475,0.49968,0.49968,0.499695,0.49966475,0.4996495,0.499619,0.499619,0.4996495,0.49966475,0.49968,0.499695,0.499695,0.49966475,0.49968,0.4996495,0.49966475,0.49966475,0.49966475,0.49968,0.49968,0.49966475,0.4996495,0.4996495,0.4996495,0.49966475,0.49968,0.49968,0.49968,0.4996495,0.49963425,0.49963425,0.4996495,0.49968,0.49968,0.49968,0.49966475,0.4996495,0.4996495,0.4996495,0.4996495,0.49968,0.499695,0.499695
0.49966475,0.49968,0.49968,0.49968,0.49966475,0.4996495,0.49966475,0.49966475,0.4996495,0.4996495,0.49963425,0.49966475,0.4996495,0.4996495,0.49968,0.49968,0.49966475,0.499695,0.49968,0.49968,0.49968,0.4996495,0.4996495,0.49966475,0.49966475,0.49966475,0.49966475,0.49968,0.49968,0.4996495,0.49966475,0.49966475,0.49968,0.49968,0.49968,0.49966475,0.49966475,0.49966475,0.49966475,0.49966475,0.49968,0.499695,0.49968,0.49968,0.49966475,0.4996495,0.49968,0.49966475,0.49968,0.499695,0.4996495,0.49968,0.4996495,0.4996495,0.49966475,0.4996495,0.49966475,0.49968,0.49968,0.499695,0.49966475,0.4996495,0.499619,0.499619,0.4996495,0.49966475,0.49968,0.499695,0.499695,0.49966475,0.49968,0.4996495,0.49966475,0.49966475,0.49966475,0.49968,0.49968,0.49966475,0.4996495,0.4996495,0.4996495,0.49966475,0.49968,0.49968,0.49968,0.4996495,0.49963425,0.49963425,0.4996495,0.49968,0.49968,0.49968,0.49966475,0.4996495,0.4996495,0.4996495,0.4996495,0.49968,0.499695,0.499695,0.49968,0.49966475,0.4996495,0.49963425,0.49966475,0.49968,0.49968,0.49968,0.49966475,0.49966475,0.49966475,0.49968,0.49968,0.499695,0.49968,0.499695,0.49966475,0.49966475,0.49968,0.49968,0.49968,0.49968,0.49966475,0.49966475,0.4996495,0.4996495,0.49966475,0.49968,0.499695,0.49966475,0.49966475,0.49966475,0.49966475,0.49968,0.49968,0.49968,0.49968,0.49968,0.49966475,0.49966475,0.49966475,0.49966475,0.49966475,0.49968,0.499695,0.499695,0.49968,0.49966475,0.4996495,0.4996495,0.4996495,0.4996495,0.49966475,0.49966475,0.49966475,0.4996495,0.4996495,0.49963425,0.49966475,0.49966475,0.49968,0.499695,0.49968,0.49966475,0.49963425,0.49963425,0.49963425,0.49968,0.499695,0.49966475,0.49968,0.49966475,0.4996495,0.49966475,0.49966475,0.49968,0.49966475,0.49966475,0.49968,0.49968,0.49966475,0.49966475,0.4996495,0.49966475,0.49966475,0.49968,0.499695,0.49968,0.49966475,0.49966475,0.4996495,0.49966475,0.49966475,0.499695,0.499695,0.49971025,0.49968,0.4996495,0.49963425,0.49963425
0.49968,0.49966475,0.4996495,0.49963425,0.49966475,0.49968,0.49968,0.49968,0.49966475,0.49966475,0.49966475,0.49968,0.49968,0.499695,0.49968,0.499695,0.49966475,0.49966475,0.49968,0.49968,0.49968,0.49968,0.49966475,0.49966475,0.4996495,0.4996495,0.49966475,0.49968,0.499695,0.49966475,0.49966475,0.49966475,0.49966475,0.49968,0.49968,0.49968,0.49968,0.49968,0.49966475,0.49966475,0.49966475,0.49966475,0.49966475,0.49968,0.499695,0.499695,0.49968,0.49966475,0.4996495,0.4996495,0.4996495,0.4996495,0.49966475,0.49966475,0.49966475,0.4996495,0.4996495,0.49963425,0.49966475,0.49966475,0.49968,0.499695,0.49968,0.49966475,0.49963425,0.49963425,0.49963425,0.49968,0.499695,0.49966475,0.49968,0.49966475,0.4996495,0.49966475,0.49966475,0.49968,0.49966475,0.49966475,0.49968,0.49968,0.49966475,0.49966475,0.4996495,0.49966475,0.49966475,0.49968,0.499695,0.49968,0.49966475,0.49966475,0.4996495,0.49966475,0.49966475,0.499695,0.499695,0.49971025,0.49968,0.4996495,0.49963425,0.49963425,0.4996495,0.49968,0.499695,0.499695,0.49968,0.49966475,0.49968,0.49966475,0.49966475,0.49968,0.4996495,0.49966475,0.49966475,0.49968,0.49971025,0.499695,0.499695,0.49968,0.499619,0.4996495,0.4996495,0.49966475,0.49968,0.49966475,0.49966475,0.49963425,0.4996495,0.49966475,0.49966475,0.49968,0.49966475,0.4996495,0.4996495,0.4996495,0.49966475,0.49968,0.499695,0.499695,0.49968,0.49968,0.49966475,0.4996495,0.49966475,0.49966475,0.49968,0.499695,0.49966475,0.49966475,0.4996495,0.49966475,0.49968,0.4996495,0.4996495,0.49963425,0.4996495,0.49966475,0.4996495,0.49966475,0.49968,0.49968,0.49968,0.49968,0.4996495,0.4996495,0.4996495,0.49966475,0.499695,0.49968,0.499695,0.49968,0.49966475,0.49968,0.49966475,0.4996495,0.49966475,0.49966475,0.49968,0.4996495,0.4996495,0.49966475,0.49963425,0.49968,0.49966475,0.49968,0.49968,0.49966475,0.49963425,0.499619,0.49963425,0.4996495,0.49968,0.499695,0.49968,0.49968,0.49966475,0.49963425,0.49966475,0.49966475,0.49966475,0.49966475
0.4996495,0.49968,0.499695,0.499695,0.49968,0.49966475,0.49968,0.49966475,0.49966475,0.49968,0.4996495,0.49966475,0.49966475,0.49968,0.49971025,0.499695,0.499695,0.49968,0.499619,0.4996495,0.4996495,0.49966475,0.49968,0.49966475,0.49966475,0.49963425,0.4996495,0.49966475,0.49966475,0.49968,0.49966475,0.4996495,0.4996495,0.4996495,0.49966475,0.49968,0.499695,0.499695,0.49968,0.49968,0.49966475,0.4996495,0.49966475,0.49966475,0.49968,0.499695,0.49966475,0.49966475,0.4996495,0.49966475,0.49968,0.4996495,0.4996495,0.49963425,0.4996495,0.49966475,0.4996495,0.49966475,0.49968,0.49968,0.49968,0.49968,0.4996495,0.4996495,0.4996495,0.49966475,0.499695,0.49968,0.499695,0.49968,0.49966475,0.49968,0.49966475,0.4996495,0.49966475,0.49966475,0.49968,0.4996495,0.4996495,0.49966475,0.49963425,0.49968,0.49966475,0.49968,0.49968,0.49966475,0.49963425,0.499619,0.49963425,0.4996495,0.49968,0.499695,0.49968,0.49968,0.49966475,0.49963425,0.49966475,0.49966475,0.49966475,0.49966475,0.49968,0.4996495,0.4996495,0.4996495,0.49966475,0.49966475,0.49966475,0.49966475,0.49966475,0.49966475,0.4996495,0.49966475,0.49966475,0.49968,0.49966475,0.49966475,0.49963425,0.49963425,0.49963425,0.49963425,0.49968,0.499695,0.499695,0.49968,0.49966475,0.49966475,0.49963425,0.4996495,0.49966475,0.49966475,0.499695,0.49968,0.49966475,0.49966475,0.4996495,0.49966475,0.49968,0.499695,0.49966475,0.49963425,0.499619,0.49960375,0.49963425,0.49968,0.49971025,0.49971025,0.499695,0.4996495,0.49963425,0.499619,0.4996495,0.49968,0.49974075,0.49974075,0.49971025,0.49968,0.499619,0.499619,0.499619,0.4996495,0.499695,0.49971025,0.49968,0.4996495,0.49963425,0.49963425,0.4996495,0.49968,0.49968,0.49968,0.49966475,0.4996495,0.49963425,0.49963425,0.49966475,0.49968,0.49968,0.49968,0.4996495,0.49966475,0.4996495,0.4996495,0.49966475,0.49966475,0.49971025,0.49968,0.49966475,0.4996495,0.49963425,0.49966475,0.49968,0.499695,0.499695,0.49968,0.49966475,0.4996495,0.4996495,0.49968,0.49968,0.49968
0.49968,0.4996495,0.4996495,0.4996495,0.49966475,0.49966475,0.49966475,0.49966475,0.49966475,0.49966475,0.4996495,0.49966475,0.49966475,0.49968,0.49966475,0.49966475,0.49963425,0.49963425,0.49963425,0.49963425,0.49968,0.499695,0.499695,0.49968,0.49966475,0.49966475,0.49963425,0.4996495,0.49966475,0.49966475,0.499695,0.49968,0.49966475,0.49966475,0.4996495,0.49966475,0.49968,0.499695,0.49966475,0.49963425,0.499619,0.49960375,0.49963425,0.49968,0.49971025,0.49971025,0.499695,0.4996495,0.49963425,0.499619,0.4996495,0.49968,0.49974075,0.49974075,0.49971025,0.49968,0.499619,0.499619,0.499619,0.4996495,0.499695,0.49971025,0.49968,0.4996495,0.49963425,0.49963425,0.4996495,0.49968,0.49968,0.49968,0.49966475,0.4996495,0.49963425,0.49963425,0.49966475,0.49968,0.49968,0.49968,0.4996495,0.49966475,0.4996495,0.4996495,0.49966475,0.49966475,0.49971025,0.49968,0.49966475,0.4996495,0.49963425,0.49966475,0.49968,0.499695,0.499695,0.49968,0.49966475,0.4996495,0.4996495,0.49968,0.49968,0.49968,0.49968,0.4996495,0.499619,0.499619,0.4996495,0.499695,0.4997255,0.4997255,0.499695,0.4996495,0.499619,0.499619,0.49963425,0.499695,0.4997255,0.4997255,0.49971025,0.4996495,0.499619,0.49957325,0.49960375,0.49966475,0.4997255,0.49974075,0.49971025,0.49963425,0.49960375,0.49960375,0.4996495,0.499695,0.499695,0.4997255,0.499695,0.4996495,0.49963425,0.49960375,0.49963425,0.4996495,0.49966475,0.49971025,0.49971025,0.499695,0.49966475,0.499619,0.499619,0.49963425,0.4996495,0.49971025,0.4997255,0.49971025,0.499695,0.49963425,0.49963425,0.4996495,0.49966475,0.49971025,0.4997255,0.49971025,0.499695,0.499695,0.499619,0.49963425,0.4996495,0.499695,0.49968,0.49966475,0.49966475,0.4996495,0.49968,0.49966475,0.49968,0.49968,0.49968,0.49968,0.49968,0.49968,0.49968,0.4996495,0.4996495,0.49966475,0.499695,0.499695,0.49968,0.4996495,0.49963425,0.4996495,0.49966475,0.49971025,0.49971025,0.4997255,0.499695,0.4996495,0.4996495,0.49966475,0.49966475,0.499695,0.49971025,0.499695,0.49971025,0.49968
0.49968,0.4996495,0.499619,0.499619,0.4996495,0.499695,0.4997255,0.4997255,0.499695,0.4996495,0.499619,0.499619,0.49963425,0.499695,0.4997255,0.4997255,0.49971025,0.4996495,0.499619,0.49957325,0.49960375,0.49966475,0.4997255,0.49974075,0.49971025,0.49963425,0.49960375,0.49960375,0.4996495,0.499695,0.499695,0.4997255,0.499695,0.4996495,0.49963425,0.49960375,0.49963425,0.4996495,0.49966475,0.49971025,0.49971025,0.499695,0.49966475,0.499619,0.499619,0.49963425,0.4996495,0.49971025,0.4997255,0.49971025,0.499695,0.49963425,0.49963425,0.4996495,0.49966475,0.49971025,0.4997255,0.49971025,0.499695,0.499695,0.499619,0.49963425,0.4996495,0.499695,0.49968,0.49966475,0.49966475,0.4996495,0.49968,0.49966475,0.49968,0.49968,0.49968,0.49968,0.49968,0.49968,0.49968,0.4996495,0.4996495,0.49966475,0.499695,0.499695,0.49968,0.4996495,0.49963425,0.4996495,0.49966475,0.49971025,0.49971025,0.4997255,0.499695,0.4996495,0.4996495,0.49966475,0.49966475,0.499695,0.49971025,0.499695,0.49971025,0.49968,0.4996495,0.49963425,0.49963425,0.4996495,0.49966475,0.49966475,0.49968,0.49968,0.4996495,0.49963425,0.499619,0.4996495,0.49966475,0.49968,0.499695,0.499695,0.49968,0.4996495,0.49963425,0.4996495,0.4996495,0.49966475,0.49968,0.49968,0.49966475,0.4996495,0.49963425,0.49963425,0.49968,0.499695,0.49968,0.49966475,0.4996495,0.4996495,0.4996495,0.4996495,0.49968,0.49968,0.49968,0.49966475,0.49963425,0.499619,0.499619,0.49963425,0.49966475,0.499695,0.4997255,0.49971025,0.49966475,0.49963425,0.49963425,0.49963425,0.49966475,0.499695,0.49971025,0.499695,0.49968,0.4996495,0.4996495,0.4996495,0.49968,0.49968,0.49968,0.49968,0.4996495,0.4996495,0.4996495,0.49966475,0.49968,0.49968,0.49968,0.49966475,0.4996495,0.49963425,0.49963425,0.49963425,0.49966475,0.49968,0.499695,0.49968,0.49968,0.49966475,0.49966475,0.49966475,0.49968,0.49968,0.49968,0.49971025,0.499695,0.49968,0.49966475,0.49963425,0.4996495,0.49966475,0.49971025,0.499695,0.49966475,0.49963425,0.49960375,0.49960375
0.4996495,0.49963425,0.49963425,0.4996495,0.49966475,0.49966475,0.49968,0.49968,0.4996495,0.49963425,0.499619,0.4996495,0.49966475,0.49968,0.499695,0.499695,0.49968,0.4996495,0.49963425,0.4996495,0.4996495,0.49966475,0.49968,0.49968,0.49966475,0.4996495,0.49963425,0.49963425,0.49968,0.499695,0.49968,0.49966475,0.4996495,0.4996495,0.4996495,0.4996495,0.49968,0.49968,0.49968,0.49966475,0.49963425,0.499619,0.499619,0.49963425,0.49966475,0.499695,0.4997255,0.49971025,0.49966475,0.49963425,0.49963425,0.49963425,0.49966475,0.499695,0.49971025,0.499695,0.49968,0.4996495,0.4996495,0.4996495,0.49968,0.49968,0.49968,0.49968,0.4996495,0.4996495,0.4996495,0.49966475,0.49968,0.49968,0.49968,0.49966475,0.4996495,0.49963425,0.49963425,0.49963425,0.49966475,0.49968,0.499695,0.49968,0.49968,0.49966475,0.49966475,0.49966475,0.49968,0.49968,0.49968,0.49971025,0.499695,0.49968,0.49966475,0.49963425,0.4996495,0.49966475,0.49971025,0.499695,0.49966475,0.49963425,0.49960375,0.49960375,0.4996495,0.49968,0.49971025,0.4997255,0.49971025,0.49966475,0.499619,0.4995885,0.49963425,0.49968,0.49971025,0.4997255,0.499695,0.49966475,0.4996495,0.49963425,0.4996495,0.49966475,0.49968,0.499695,0.49966475,0.4996495,0.4996495,0.4996495,0.49966475,0.49968,0.49968,0.49966475,0.49966475,0.49966475,0.4996495,0.4996495,0.49966475,0.49966475,0.49968,0.49968,0.49968,0.49966475,0.49966475,0.49968,0.49968,0.499695,0.49968,0.49966475,0.49966475,0.49966475,0.49968,0.49968,0.49968,0.499695,0.49966475,0.4996495,0.4996495,0.49963425,0.49966475,0.4996495,0.49968,0.49968,0.49968,0.49968,0.49963425,0.4996495,0.49966475,0.4996495,0.49968,0.49966475,0.49963425,0.4996495,0.4996495,0.49968,0.499695,0.499695,0.49968,0.4996495,0.4996495,0.4996495,0.4996495,0.49966475,0.49968,0.499695,0.499695,0.49966475,0.4996495,0.49963425,0.49963425,0.49968,0.49966475,0.49966475,0.49968,0.49966475,0.4996495,0.4996495,0.49966475,0.499695,0.499695,0.499695,0.49968,0.49966475,0.4996495,0.49966475
0.4996495,0.49968,0.49971025,0.4997255,0.49971025,0.49966475,0.499619,0.4995885,0.49963425,0.49968,0.49971025,0.4997255,0.499695,0.49966475,0.4996495,0.49963425,0.4996495,0.49966475,0.49968,0.499695,0.49966475,0.4996495,0.4996495,0.4996495,0.49966475,0.49968,0.49968,0.49966475,0.49966475,0.49966475,0.4996495,0.4996495,0.49966475,0.49966475,0.49968,0.49968,0.49968,0.49966475,0.49966475,0.49968,0.49968,0.499695,0.49968,0.49966475,0.49966475,0.49966475,0.49968,0.49968,0.49968,0.499695,0.49966475,0.4996495,0.4996495,0.49963425,0.49966475,0.4996495,0.49968,0.49968,0.49968,0.49968,0.49963425,0.4996495,0.49966475,0.4996495,0.49968,0.49966475,0.49963425,0.4996495,0.4996495,0.49968,0.499695,0.499695,0.49968,0.4996495,0.4996495,0.4996495,0.4996495,0.49966475,0.49968,0.499695,0.499695,0.49966475,0.4996495,0.49963425,0.49963425,0.49968,0.49966475,0.49966475,0.49968,0.49966475,0.4996495,0.4996495,0.49966475,0.499695,0.499695,0.499695,0.49968,0.49966475,0.4996495,0.49966475,0.49968,0.49968,0.499695,0.49966475,0.4996495,0.4996495,0.49966475,0.49968,0.49968,0.49966475,0.4996495,0.49963425,0.49963425,0.49966475,0.49968,0.499695,0.499695,0.49966475,0.4996495,0.4996495,0.4996495,0.49966475,0.49968,0.499695,0.49968,0.49966475,0.4996495,0.49963425,0.49966475,0.499695,0.499695,0.49971025,0.499695,0.49966475,0.4996495,0.49963425,0.49966475,0.49968,0.49968,0.499695,0.49966475,0.4996495,0.49963425,0.4996495,0.499695,0.499695,0.4997255,0.49971025,0.49966475,0.49966475,0.499619,0.4995885,0.49963425,0.4996495,0.49971025,0.4997255,0.49968,0.49963425,0.4995885,0.4995885,0.49963425,0.49968,0.4997255,0.49974075,0.49971025,0.499695,0.4996495,0.49963425,0.4996495,0.49966475,0.49971025,0.4997255,0.4997255,0.49968,0.49960375,0.49960375,0.49963425,0.49966475,0.4997255,0.49971025,0.49968,0.49963425,0.49960375,0.499619,0.49963425,0.49968,0.499695,0.49971025,0.499695,0.4996495,0.499619,0.499619,0.49963425,0.49968,0.499695,0.49971025,0.49968,0.4996495,0.49963425,0.49966475
0.49968,0.49968,0.499695,0.49966475,0.4996495,0.4996495,0.49966475,0.49968,0.49968,0.49966475,0.4996495,0.49963425,0.49963425,0.49966475,0.49968,0.499695,0.499695,0.49966475,0.4996495,0.4996495,0.4996495,0.49966475,0.49968,0.499695,0.49968,0.49966475,0.4996495,0.49963425,0.49966475,0.499695,0.499695,0.49971025,0.499695,0.49966475,0.4996495,0.49963425,0.49966475,0.49968,0.49968,0.499695,0.49966475,0.4996495,0.49963425,0.4996495,0.499695,0.499695,0.4997255,0.49971025,0.49966475,0.49966475,0.499619,0.4995885,0.49963425,0.4996495,0.49971025,0.4997255,0.49968,0.49963425,0.4995885,0.4995885,0.49963425,0.49968,0.4997255,0.49974075,0.49971025,0.499695,0.4996495,0.49963425,0.4996495,0.49966475,0.49971025,0.4997255,0.4997255,0.49968,0.49960375,0.49960375,0.49963425,0.49966475,0.4997255,0.49971025,0.49968,0.49963425,0.49960375,0.499619,0.49963425,0.49968,0.499695,0.49971025,0.499695,0.4996495,0.499619,0.499619,0.49963425,0.49968,0.499695,0.49971025,0.49968,0.4996495,0.49963425,0.49966475,0.49968,0.499695,0.499695,0.49966475,0.4996495,0.49963425,0.4996495,0.49968,0.49968,0.499695,0.499695,0.4996495,0.4996495,0.4996495,0.4996495,0.49968,0.49971025,0.499695,0.4996495,0.4996495,0.4996495,0.49966475,0.499695,0.49971025,0.499695,0.49966475,0.49963425,0.499619,0.49963425,0.49966475,0.49971025,0.499695,0.49966475,0.499619,0.49960375,0.49963425,0.49966475,0.49971025,0.4997255,0.499695,0.49968,0.499619,0.49960375,0.499619,0.49963425,0.49971025,0.4997255,0.49971025,0.499695,0.49963425,0.499619,0.49963425,0.49966475,0.49971025,0.4997255,0.499695,0.49966475,0.49963425,0.499619,0.49963425,0.49968,0.499695,0.49971025,0.499695,0.4996495,0.49963425,0.4996495,0.49963425,0.49966475,0.499695,0.499695,0.49966475,0.49963425,0.499619,0.4996495,0.49966475,0.499695,0.49968,0.499695,0.49968,0.4996495,0.49966475,0.49966475,0.49968,0.499695,0.49968,0.49966475,0.4996495,0.49966475,0.49968,0.49968,0.49968,0.49968,0.49963425,0.49963425,0.499619,0.4996495,0.49968,0.49968,0.49968
0.49968,0.499695,0.499695,0.49966475,0.4996495,0.49963425,0.4996495,0.49968,0.49968,0.499695,0.499695,0.4996495,0.4996495,0.4996495,0.4996495,0.49968,0.49971025,0.499695,0.4996495,0.4996495,0.4996495,0.49966475,0.499695,0.49971025,0.499695,0.49966475,0.49963425,0.499619,0.49963425,0.49966475,0.49971025,0.499695,0.49966475,0.499619,0.49960375,0.49963425,0.49966475,0.49971025,0.4997255,0.499695,0.49968,0.499619,0.49960375,0.499619,0.49963425,0.49971025,0.4997255,0.49971025,0.499695,0.49963425,0.499619,0.49963425,0.49966475,0.49971025,0.4997255,0.499695,0.49966475,0.49963425,0.499619,0.49963425,0.49968,0.499695,0.49971025,0.499695,0.4996495,0.49963425,0.4996495,0.49963425,0.49966475,0.499695,0.499695,0.49966475,0.49963425,0.499619,0.4996495,0.49966475,0.499695,0.49968,0.499695,0.49968,0.4996495,0.49966475,0.49966475,0.49968,0.499695,0.49968,0.49966475,0.4996495,0.49966475,0.49968,0.49968,0.49968,0.49968,0.49963425,0.49963425,0.499619,0.4996495,0.49968,0.49968,0.49968,0.49966475,0.49966475,0.49968,0.49968,0.49968,0.499695,0.499695,0.49971025,0.49968,0.49966475,0.49966475,0.4996495,0.499695,0.49968,0.499695,0.49966475,0.49963425,0.4996495,0.49966475,0.49968,0.49971025,0.499695,0.499695,0.49966475,0.4996495,0.49963425,0.499619,0.49966475,0.499695,0.4997255,0.499695,0.49966475,0.49963425,0.49960375,0.499619,0.49966475,0.499695,0.49968,0.49968,0.49963425,0.4996495,0.49968,0.499695,0.49968,0.499695,0.49971025,0.499695,0.4996495,0.49963425,0.4995885,0.499619,0.4996495,0.4996495,0.49968,0.499695,0.499695,0.49966475,0.499619,0.49960375,0.49960375,0.4996495,0.49971025,0.49971025,0.49971025,0.4996495,0.499619,0.499619,0.4996495,0.4997255,0.499756,0.499756,0.49974075,0.49966475,0.4995885,0.49957325,0.4995885,0.49963425,0.499695,0.49971025,0.49971025,0.499695,0.4996495,0.4996495,0.49960375,0.49963425,0.4996495,0.49966475,0.499695,0.49968,0.49968,0.4996495,0.499619,0.49963425,0.4996495,0.49968,0.49971025,0.499695,0.49968,0.49966475,0.4996495
